Name,Sequence Name,Length,Direction,Document Name,Type,Source
Putative Replication Associated Protein,Cruci_CruV_336,1014,reverse,Cruci_CruV_336,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_337,1134,forward,Cruci_CruV_337,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_338,1086,reverse,Cruci_CruV_338,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_339,1185,forward,Cruci_CruV_339,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_340,972,reverse,Cruci_CruV_340,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_341,999,reverse,Cruci_CruV_341,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_342,1275,forward,Cruci_CruV_342,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_343,882,forward,Cruci_CruV_343,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_344,1287,forward,Cruci_CruV_344,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_345,981,forward,Cruci_CruV_345,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_348,1653,reverse,Cruci_CruV_348,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_349,981,reverse,Cruci_CruV_349,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_350,1413,forward,Cruci_CruV_350,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_351,1347,forward,Cruci_CruV_351,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_352,1347,forward,Cruci_CruV_352,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_353,981,reverse,Cruci_CruV_353,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_354,1629,forward,Cruci_CruV_354,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_355,1191,forward,Cruci_CruV_355,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_356,882,forward,Cruci_CruV_356,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_357,1107,forward,Cruci_CruV_357,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_358,1080,forward,Cruci_CruV_358,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_359,1149,forward,Cruci_CruV_359,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_360,1152,reverse,Cruci_CruV_360,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_361,1080,forward,Cruci_CruV_361,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_362,1056,reverse,Cruci_CruV_362,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_363,1533,forward,Cruci_CruV_363,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_364,993,forward,Cruci_CruV_364,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_365,1146,forward,Cruci_CruV_365,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_366,1014,forward,Cruci_CruV_366,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_367,825,forward,Cruci_CruV_367,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_368,1272,forward,Cruci_CruV_368,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_369,1257,reverse,Cruci_CruV_369,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_371,1596,forward,Cruci_CruV_371,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_372,1092,forward,Cruci_CruV_372,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_373,894,forward,Cruci_CruV_373,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_374,1401,forward,Cruci_CruV_374,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_375,1353,reverse,Cruci_CruV_375,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_376,1608,forward,Cruci_CruV_376,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_377,837,forward,Cruci_CruV_377,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_378,894,forward,Cruci_CruV_378,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_379,1149,forward,Cruci_CruV_379,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_380,1179,forward,Cruci_CruV_380,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_381,1437,forward,Cruci_CruV_381,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_382,1278,forward,Cruci_CruV_382,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_383,1098,reverse,Cruci_CruV_383,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_384,987,forward,Cruci_CruV_384,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_385,1122,reverse,Cruci_CruV_385,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_386,1161,forward,Cruci_CruV_386,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_387,1629,reverse,Cruci_CruV_387,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_388,1356,reverse,Cruci_CruV_388,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_389,1773,forward,Cruci_CruV_389,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_390,1233,forward,Cruci_CruV_390,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_391,1218,reverse,Cruci_CruV_391,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_392,1155,forward,Cruci_CruV_392,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_393,1380,forward,Cruci_CruV_393,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_394,1314,reverse,Cruci_CruV_394,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_395,1533,forward,Cruci_CruV_395,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_396,885,forward,Cruci_CruV_396,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_397,1272,reverse,Cruci_CruV_397,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_398,1062,forward,Cruci_CruV_398,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_399,1179,reverse,Cruci_CruV_399,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_400,1311,forward,Cruci_CruV_400,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_401,1197,forward,Cruci_CruV_401,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_402,948,reverse,Cruci_CruV_402,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_403,1461,reverse,Cruci_CruV_403,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_404,1038,reverse,Cruci_CruV_404,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_405,1134,forward,Cruci_CruV_405,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_406,894,reverse,Cruci_CruV_406,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_407,894,reverse,Cruci_CruV_407,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_408,1095,reverse,Cruci_CruV_408,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_409,894,reverse,Cruci_CruV_409,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_410,807,reverse,Cruci_CruV_410,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_411,894,reverse,Cruci_CruV_411,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_412,1155,forward,Cruci_CruV_412,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_414,900,forward,Cruci_CruV_414,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_415,1275,reverse,Cruci_CruV_415,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_416,1476,forward,Cruci_CruV_416,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_417,1827,forward,Cruci_CruV_417,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_418,1026,forward,Cruci_CruV_418,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_419,939,forward,Cruci_CruV_419,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_420,1068,forward,Cruci_CruV_420,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_421,888,forward,Cruci_CruV_421,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_422,1083,forward,Cruci_CruV_422,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_423,858,forward,Cruci_CruV_423,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_424,912,forward,Cruci_CruV_424,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_425,834,forward,Cruci_CruV_425,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_427,1536,forward,Cruci_CruV_427,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_428,1089,forward,Cruci_CruV_428,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_429,1206,forward,Cruci_CruV_429,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_430,837,forward,Cruci_CruV_430,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_431,1116,forward,Cruci_CruV_431,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_432,936,reverse,Cruci_CruV_432,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_433,1350,reverse,Cruci_CruV_433,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_434,1053,forward,Cruci_CruV_434,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_435,873,forward,Cruci_CruV_435,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_437,1149,reverse,Cruci_CruV_437,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_438,1293,forward,Cruci_CruV_438,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_439,1122,forward,Cruci_CruV_439,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_440,1092,forward,Cruci_CruV_440,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_441,1227,forward,Cruci_CruV_441,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_442,1209,forward,Cruci_CruV_442,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_443,1086,forward,Cruci_CruV_443,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_444,969,reverse,Cruci_CruV_444,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_445,1536,forward,Cruci_CruV_445,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_446,1122,reverse,Cruci_CruV_446,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_447,1218,forward,Cruci_CruV_447,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_448,1449,forward,Cruci_CruV_448,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_449,1014,forward,Cruci_CruV_449,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_451,846,forward,Cruci_CruV_451,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_452,849,forward,Cruci_CruV_452,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_453,1308,reverse,Cruci_CruV_453,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_454,1308,reverse,Cruci_CruV_454,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_455,1308,reverse,Cruci_CruV_455,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_456,1308,reverse,Cruci_CruV_456,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_457,1323,reverse,Cruci_CruV_457,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_458,1095,reverse,Cruci_CruV_458,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_459,855,forward,Cruci_CruV_459,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_461,1053,forward,Cruci_CruV_461,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_463,1338,reverse,Cruci_CruV_463,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_464,861,forward,Cruci_CruV_464,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_466,969,forward,Cruci_CruV_466,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_467,897,forward,Cruci_CruV_467,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_468,1251,reverse,Cruci_CruV_468,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_469,1221,reverse,Cruci_CruV_469,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_470,1680,forward,Cruci_CruV_470,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_472,1452,forward,Cruci_CruV_472,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_473,1059,reverse,Cruci_CruV_473,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_474,1428,forward,Cruci_CruV_474,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_475,1236,forward,Cruci_CruV_475,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_476,1311,forward,Cruci_CruV_476,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_477,1527,reverse,Cruci_CruV_477,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_478,1173,forward,Cruci_CruV_478,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_479,1887,reverse,Cruci_CruV_479,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_480,1593,forward,Cruci_CruV_480,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_481,1374,forward,Cruci_CruV_481,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_482,894,forward,Cruci_CruV_482,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_484,1431,forward,Cruci_CruV_484,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_485,879,forward,Cruci_CruV_485,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_486,987,reverse,Cruci_CruV_486,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_487,1200,forward,Cruci_CruV_487,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_488,1056,forward,Cruci_CruV_488,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_489,1131,forward,Cruci_CruV_489,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_490,966,forward,Cruci_CruV_490,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_491,771,forward,Cruci_CruV_491,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_492,1254,forward,Cruci_CruV_492,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_493,942,forward,Cruci_CruV_493,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_494,1173,forward,Cruci_CruV_494,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_495,1140,forward,Cruci_CruV_495,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_496,960,reverse,Cruci_CruV_496,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_498,1626,reverse,Cruci_CruV_498,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_500,1233,forward,Cruci_CruV_500,CDS,
Putative Replication Associated Protein,Cruci_CruV_501,1062,forward,Cruci_CruV_501,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_502,1641,forward,Cruci_CruV_502,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_503,1392,forward,Cruci_CruV_503,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_504,1323,forward,Cruci_CruV_504,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_505,1200,reverse,Cruci_CruV_505,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_506,1200,reverse,Cruci_CruV_506,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_507,1176,forward,Cruci_CruV_507,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_509,1062,forward,Cruci_CruV_509,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_510,1041,forward,Cruci_CruV_510,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_511,1203,forward,Cruci_CruV_511,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_512,1236,reverse,Cruci_CruV_512,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_514,1629,forward,Cruci_CruV_514,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_516,1383,forward,Cruci_CruV_516,CDS,
Putative Replication Associated Protein,Cruci_CruV_519,909,forward,Cruci_CruV_519,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_520,1224,reverse,Cruci_CruV_520,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_521,984,forward,Cruci_CruV_521,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_523,849,forward,Cruci_CruV_523,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_524,999,forward,Cruci_CruV_524,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_525,993,forward,Cruci_CruV_525,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_526,957,forward,Cruci_CruV_526,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_527,1185,forward,Cruci_CruV_527,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_528,1185,forward,Cruci_CruV_528,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_529,924,forward,Cruci_CruV_529,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_530,1053,reverse,Cruci_CruV_530,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_531,1296,forward,Cruci_CruV_531,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_532,2031,forward,Cruci_CruV_532,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_534,1119,reverse,Cruci_CruV_534,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_535,1461,forward,Cruci_CruV_535,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_536,930,forward,Cruci_CruV_536,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_538,987,forward,Cruci_CruV_538,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_539,1761,forward,Cruci_CruV_539,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_540,1752,reverse,Cruci_CruV_540,CDS,Geneious
Putative Replication Associated Protein,Cruci_CruV_541,783,forward,Cruci_CruV_541,CDS,Geneious
Putative Rep CDS (Old Database),Cruci_EAF_Carc_IR2_c29,798,reverse,Cruci_EAF_Carc_IR2_c29,CDS,
Putative Rep CDS (Old Database),Cruci_EAF_Carc_SvL1_c241,1530,forward,Cruci_EAF_Carc_SvL1_c241,CDS,
Putative Rep CDS (Old Database),Cruci_EAF_Carc_SvL1_c413,1425,forward,Cruci_EAF_Carc_SvL1_c413,CDS,
Putative Rep CDS (Old Database),Cruci_EAF_Colo_Milan_c325,1263,reverse,Cruci_EAF_Colo_Milan_c325,CDS,
Putative Rep CDS (Intron),Cruci_EAF_Carc_IR2_c27,885,forward,Cruci_EAF_Carc_IR2_c27,CDS,
Putative Rep CDS (Intron),Cruci_EAF_Carc_IR2_c1240,864,forward,Cruci_EAF_Carc_IR2_c1240,CDS,
Putative Rep CDS (Intron),Cruci_EAF_Colo_Milan_c441,1086,forward,Cruci_EAF_Colo_Milan_c441,CDS,
Putative Rep CDS (Intron),Cruci_ETS_Han_JilinM_c5,1185,reverse,Cruci_ETS_Han_JilinM_c5,CDS,
Putative Rep CDS (Intron),Cruci_ETS_Han_JilinM_c93,906,forward,Cruci_ETS_Han_JilinM_c93,CDS,
Putative Rep CDS (Intron),Cruci_ETS_Han_JilinP_c289,1074,forward,Cruci_ETS_Han_JilinP_c289,CDS,
Putative Rep CDS (Intron),Cruci_ETS_Han_JilinP_c326,1152,reverse,Cruci_ETS_Han_JilinP_c326,CDS,
